,precision,recall,f1-score,support,ROC_AUC
Bad,0.732,0.750,0.740,1027.200,
Good,0.721,0.701,0.711,947.000,
accuracy,0.726,0.726,0.726,0.726,0.796
macro avg,0.726,0.725,0.725,1974.200,
weighted avg,0.727,0.726,0.726,1974.200,
