,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8340767172167708,0.9033816425120772,0.8673469387755102,1035.0,
Churn,0.6515679442508711,0.5013404825737265,0.5666666666666668,373.0,
accuracy,0.796875,0.796875,0.796875,0.796875,0.8351012161479581
macro avg,0.7428223307338209,0.702361062542902,0.7170068027210885,1408.0,
weighted avg,0.785727447105776,0.796875,0.7876922928262214,1408.0,
