,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.952755905511811,0.9948612538540595,0.9733534439416792,973.0,
Stroke,0.1666666666666666,0.0204081632653061,0.0363636363636363,49.0,
accuracy,0.9481409001956947,0.9481409001956947,0.9481409001956947,0.9481409001956947,0.7917968831931539
macro avg,0.5597112860892388,0.5076347085596828,0.5048585401526577,1022.0,
weighted avg,0.9150666954301944,0.9481409001956947,0.9284292750851976,1022.0,
