,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.882828662779763,0.9494336569579288,0.9149205730435628,4944.0,
Income > 50K,0.7909698996655519,0.602931803696622,0.6842676311030742,1569.0,
accuracy,0.8659603869184708,0.8659603869184708,0.8659603869184708,0.8659603869184708,0.917528453800475
macro avg,0.8368992812226574,0.7761827303272755,0.7995941020733186,6513.0,
weighted avg,0.8606996286440042,0.8659603869184708,0.8593556312495162,6513.0,
