,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.883,0.946,0.913,4944.000,
Income > 50K,0.780,0.607,0.682,1568.200,
accuracy,0.864,0.864,0.864,0.864,0.917
macro avg,0.832,0.776,0.798,6512.200,
weighted avg,0.858,0.864,0.858,6512.200,
