,precision,recall,f1-score,support,ROC_AUC
Churn,0.661,0.537,0.591,373.800,
No Churn,0.843,0.898,0.870,1034.800,
accuracy,0.802,0.802,0.802,0.802,0.842
macro avg,0.752,0.718,0.730,1408.600,
weighted avg,0.795,0.802,0.796,1408.600,
