,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8823156292286874,0.9457009472873136,0.9129093653606352,22063.0,
Rain tomorrow,0.7498956158663883,0.5634509803921569,0.6434393193013882,6375.0,
accuracy,0.8600112525494057,0.8600112525494057,0.8600112525494057,0.8600112525494057,0.8926007324835386
macro avg,0.8161056225475378,0.7545759638397352,0.7781743423310117,28438.0,
weighted avg,0.8526307855271382,0.8600112525494057,0.8525017578063875,28438.0,
