,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.951,1.000,0.975,972.200,
Stroke,0.000,0.000,0.000,49.800,
accuracy,0.951,0.951,0.951,0.951,0.836
macro avg,0.476,0.500,0.488,1022.000,
weighted avg,0.905,0.951,0.928,1022.000,
