,precision,recall,f1-score,support,ROC_AUC
No subscription,0.90343793262575,0.9808366733466932,0.9405476819601248,7984.0,
"Yes, subscribed",0.5909090909090909,0.2088846880907372,0.308659217877095,1058.0,
accuracy,0.8905109489051095,0.8905109489051095,0.8905109489051095,0.8905109489051095,0.795286934928458
macro avg,0.7471735117674204,0.5948606807187153,0.6246034499186099,9042.0,
weighted avg,0.8668690856299276,0.8905109489051095,0.8666107216637473,9042.0,
