,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.6704980842911877,0.875,0.7592190889370933,400.0,
Potable,0.6240601503759399,0.3254901960784314,0.4278350515463917,255.0,
accuracy,0.6610687022900763,0.6610687022900763,0.6610687022900763,0.6610687022900763,0.6584607843137256
macro avg,0.6472791173335638,0.6002450980392157,0.5935270702417426,655.0,
weighted avg,0.6524191939883048,0.6610687022900763,0.6302069827773545,655.0,
