,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.876,0.945,0.909,4944.000,
Income > 50K,0.772,0.577,0.659,1568.200,
accuracy,0.856,0.856,0.856,0.856,0.902
macro avg,0.824,0.761,0.784,6512.200,
weighted avg,0.851,0.856,0.849,6512.200,
