,precision,recall,f1-score,support,ROC_AUC
College,0.871,0.866,0.868,100.000,
No College,0.867,0.870,0.868,100.000,
accuracy,0.868,0.868,0.868,0.868,0.952
macro avg,0.869,0.868,0.868,200.000,
weighted avg,0.869,0.868,0.868,200.000,
