,precision,recall,f1-score,support,ROC_AUC
No College,0.90625,0.87,0.8877551020408163,100.0,
College,0.875,0.91,0.892156862745098,100.0,
accuracy,0.89,0.89,0.89,0.89,0.9585
macro avg,0.890625,0.89,0.8899559823929571,200.0,
weighted avg,0.890625,0.89,0.889955982392957,200.0,
