,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.9792746113989638,0.3888888888888889,0.5567010309278351,972.0,
Stroke,0.0660377358490566,0.84,0.1224489795918367,50.0,
accuracy,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.6926543209876543
macro avg,0.5226561736240102,0.6144444444444445,0.3395750052598359,1022.0,
weighted avg,0.9345957035931952,0.410958904109589,0.5354558229368371,1022.0,
