,precision,recall,f1-score,support,ROC_AUC
No College,0.8878504672897196,0.95,0.9178743961352656,100.0,
College,0.946236559139785,0.88,0.911917098445596,100.0,
accuracy,0.915,0.915,0.915,0.915,0.9790999999999999
macro avg,0.9170435132147524,0.915,0.9148957472904308,200.0,
weighted avg,0.9170435132147524,0.915,0.9148957472904308,200.0,
