,precision,recall,f1-score,support,ROC_AUC
College,0.878,0.882,0.879,100.000,
No College,0.881,0.874,0.877,100.000,
accuracy,0.878,0.878,0.878,0.878,0.953
macro avg,0.879,0.878,0.878,200.000,
weighted avg,0.879,0.878,0.878,200.000,
