,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.886,0.936,0.911,4944.000,
Income > 50K,0.755,0.622,0.682,1568.200,
accuracy,0.860,0.860,0.860,0.860,0.916
macro avg,0.821,0.779,0.796,6512.200,
weighted avg,0.855,0.860,0.855,6512.200,
