,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.020,0.060,0.033,0.548,
Potable,0.036,0.058,0.030,0.548,
accuracy,0.027,0.027,0.027,0.027,0.017
macro avg,0.024,0.023,0.024,0.447,
weighted avg,0.023,0.027,0.025,0.447,
