,precision,recall,f1-score,support,ROC_AUC
No subscription,0.9032628676470588,0.9845961177207264,0.9421774821738872,7985.0,
"Yes, subscribed",0.636094674556213,0.2034058656575212,0.3082437275985663,1057.0,
accuracy,0.8932758239327583,0.8932758239327583,0.8932758239327583,0.8932758239327583,0.7913980150814944
macro avg,0.769678771101636,0.5940009916891238,0.6252106048862267,9042.0,
weighted avg,0.8720311954399118,0.8932758239327583,0.8680713133410941,9042.0,
