,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.8843720038350911,0.9328478964401294,0.9079633822226596,4944.0,
Income > 50K,0.7440246723207402,0.6154336734693877,0.6736474694589877,1568.0,
accuracy,0.856418918918919,0.856418918918919,0.856418918918919,0.856418918918919,0.9042127697559608
macro avg,0.8141983380779156,0.7741407849547586,0.7908054258408237,6512.0,
weighted avg,0.8505782974753703,0.856418918918919,0.8515433344318984,6512.0,
