,precision,recall,f1-score,support,ROC_AUC
No College,0.9555555555555556,0.86,0.9052631578947368,100.0,
College,0.8727272727272727,0.96,0.9142857142857144,100.0,
accuracy,0.91,0.91,0.91,0.91,0.9641
macro avg,0.914141414141414,0.91,0.9097744360902256,200.0,
weighted avg,0.914141414141414,0.91,0.9097744360902256,200.0,
