,precision,recall,f1-score,support,ROC_AUC
College,0.854,0.812,0.829,100.000,
No College,0.824,0.856,0.837,100.000,
accuracy,0.834,0.834,0.834,0.834,0.849
macro avg,0.839,0.834,0.833,200.000,
weighted avg,0.839,0.834,0.833,200.000,
