,precision,recall,f1-score,support,ROC_AUC
Bad,0.720,0.775,0.746,1091.800,
Good,0.732,0.671,0.700,1000.000,
accuracy,0.725,0.725,0.725,0.725,0.797
macro avg,0.726,0.723,0.723,2091.800,
weighted avg,0.726,0.725,0.724,2091.800,
