,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8821610169491525,0.9436160087023524,0.9118542364715416,22063.0,
Rain tomorrow,0.7429220913411861,0.5638331242158093,0.6411056620597415,6376.0,
accuracy,0.8584690038327648,0.8584690038327648,0.8584690038327648,0.8584690038327648,0.8891712642096935
macro avg,0.8125415541451693,0.7537245664590808,0.7764799492656416,28439.0,
weighted avg,0.85094376635397,0.8584690038327648,0.8511526326721942,28439.0,
