,precision,recall,f1-score,support,ROC_AUC
No Churn,0.8440860215053764,0.910144927536232,0.8758716875871688,1035.0,
Churn,0.6825938566552902,0.5347593582887701,0.5997001499250375,374.0,
accuracy,0.8105039034776437,0.8105039034776437,0.8105039034776437,0.8105039034776437,0.8526234209098659
macro avg,0.7633399390803333,0.722452142912501,0.7377859187561031,1409.0,
weighted avg,0.8012201097566665,0.8105039034776437,0.802565686816667,1409.0,
