,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8775854079784321,0.94425055522821,0.9096982664512469,22063.0,
Rain tomorrow,0.7382978723404255,0.544228356336261,0.6265799927771759,6376.0,
accuracy,0.8545659130067864,0.8545659130067864,0.8545659130067864,0.8545659130067864,0.8847762703143178
macro avg,0.8079416401594288,0.7442394557822356,0.7681391296142113,28439.0,
weighted avg,0.8463572590551953,0.8545659130067864,0.8462233864292391,28439.0,
