,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.005,0.006,0.002,0.000,
Income > 50K,0.014,0.021,0.012,0.447,
accuracy,0.004,0.004,0.004,0.004,0.002
macro avg,0.007,0.009,0.007,0.447,
weighted avg,0.004,0.004,0.004,0.447,
