,precision,recall,f1-score,support,ROC_AUC
College,0.041,0.034,0.019,0.000,
No College,0.024,0.050,0.024,0.000,
accuracy,0.021,0.021,0.021,0.021,0.011
macro avg,0.022,0.021,0.021,0.000,
weighted avg,0.022,0.021,0.021,0.000,
