,precision,recall,f1-score,support,ROC_AUC
No subscription,0.9016299357208448,0.9837194740137758,0.9408875845960352,7985.0,
"Yes, subscribed",0.6072507552870091,0.1899810964083176,0.2894168466522678,1058.0,
accuracy,0.8908548048214088,0.8908548048214088,0.8908548048214088,0.8908548048214088,0.7715565456497473
macro avg,0.754440345503927,0.5868502852110467,0.6151522156241515,9043.0,
weighted avg,0.8671885807613183,0.8908548048214088,0.8646677415412407,9043.0,
