,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.8701644805330002,0.947151339346417,0.9070272147228612,22063.0,
Rain tomorrow,0.7363780239656342,0.5109019607843137,0.6032598629375809,6375.0,
accuracy,0.8493564948308601,0.8493564948308601,0.8493564948308601,0.8493564948308601,0.8761830408998118
macro avg,0.8032712522493173,0.7290266500653654,0.7551435388302211,28438.0,
weighted avg,0.8401733186855792,0.8493564948308601,0.8389311155727396,28438.0,
