,precision,recall,f1-score,support,ROC_AUC
Bad,0.740,0.756,0.748,1027.200,
Good,0.729,0.711,0.719,947.000,
accuracy,0.734,0.734,0.734,0.734,0.804
macro avg,0.734,0.733,0.734,1974.200,
weighted avg,0.734,0.734,0.734,1974.200,
