,precision,recall,f1-score,support,ROC_AUC
College,0.035,0.032,0.017,0.000,
No College,0.028,0.038,0.017,0.000,
accuracy,0.017,0.017,0.017,0.017,0.008
macro avg,0.018,0.017,0.017,0.000,
weighted avg,0.018,0.017,0.017,0.000,
