,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.791,0.796,0.794,4944.000,
Income > 50K,0.345,0.338,0.342,1568.200,
accuracy,0.686,0.686,0.686,0.686,0.609
macro avg,0.568,0.567,0.568,6512.200,
weighted avg,0.684,0.686,0.685,6512.200,
