,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.7956750202101859,0.7963187702265372,0.7959967650626768,4944.0,
Income > 50K,0.3561381074168798,0.3552295918367347,0.3556832694763729,1568.0,
accuracy,0.6901105651105651,0.6901105651105651,0.6901105651105651,0.6901105651105651,0.6200174737674197
macro avg,0.5759065638135328,0.5757741810316359,0.5758400172695248,6512.0,
weighted avg,0.689840579291896,0.6901105651105651,0.6899753336930017,6512.0,
