,precision,recall,f1-score,support,ROC_AUC
No recidivism,0.7060849598163031,0.7755359394703657,0.7391826923076923,793.0,
Recidivism,0.6888111888111889,0.6061538461538462,0.6448445171849427,650.0,
accuracy,0.6992376992376992,0.6992376992376992,0.6992376992376992,0.6992376992376992,0.746780483073043
macro avg,0.697448074313746,0.6908448928121059,0.6920136047463175,1443.0,
weighted avg,0.6983039818860715,0.6992376992376992,0.6966880188289762,1443.0,
