,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.001,0.000,0.000,0.447,
Stroke,0.447,0.009,0.018,0.447,
accuracy,0.001,0.001,0.001,0.001,0.017
macro avg,0.224,0.004,0.009,0.000,
weighted avg,0.022,0.001,0.001,0.000,
