,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.011,0.022,0.015,0.548,
Potable,0.055,0.021,0.029,0.548,
accuracy,0.019,0.019,0.019,0.019,0.027
macro avg,0.033,0.019,0.021,0.447,
weighted avg,0.028,0.019,0.020,0.447,
