,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.8960863697705803,0.9401294498381876,0.9175797058533214,4944.0,
Income > 50K,0.7766037735849056,0.65625,0.7113722779122018,1568.0,
accuracy,0.8717751842751843,0.8717751842751843,0.8717751842751843,0.8717751842751843,0.9247454784401625
macro avg,0.836345071677743,0.7981897249190939,0.8144759918827615,6512.0,
weighted avg,0.8673166045956513,0.8717751842751843,0.8679277944571796,6512.0,
